Total_Stops,Day_of_journey,month_of_journey,Arrival_hour,Arrival_min,Dep_hour,Dep_min,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Duration_hours,Duration_mins
0,18,5,17,45,15,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,30
2,15,5,11,5,9,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,55
0,27,4,4,15,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,45
1,6,3,4,25,2,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,10
1,15,5,18,30,9,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5
2,3,12,23,25,17,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0
0,6,6,6,50,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,50
1,24,6,16,10,7,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,35
1,15,5,22,5,9,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,30
1,6,12,12,35,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,35
0,4,9,0,5,21,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,55
1,5,9,19,15,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,15
0,5,1,11,20,8,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,50
0,3,1,22,20,19,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,40
0,6,12,19,40,17,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,30
0,21,4,20,45,17,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
1,21,3,19,15,4,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,30
1,21,3,23,20,6,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,25
1,15,5,10,5,16,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,35
1,3,6,1,35,13,55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,40
0,5,6,22,50,21,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,30
0,18,4,0,5,21,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,55
1,21,5,1,30,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,30
1,5,1,19,10,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,10
0,5,1,11,20,8,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
0,4,3,20,35,19,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,30
1,4,9,3,35,21,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,45
1,27,3,8,15,9,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,30
1,6,12,22,30,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,25
1,24,3,16,20,18,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,25
0,18,5,18,10,15,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,55
1,5,6,10,5,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0
1,6,6,22,35,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,30
1,15,5,23,15,19,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,40
1,15,3,12,15,6,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,30
0,6,12,11,20,8,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
1,24,5,18,0,9,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,25
1,6,6,19,15,7,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,10
2,6,3,12,35,19,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17,5
0,6,3,0,25,22,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,20
1,4,1,21,5,9,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,30
2,27,6,19,15,17,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,0
1,21,3,4,25,17,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,55
0,6,3,10,35,8,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,15
1,6,6,20,20,15,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,15
0,5,6,9,20,7,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,15
1,4,1,22,35,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,35
0,21,3,7,35,5,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,20
1,6,9,23,35,16,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,5
1,4,6,11,5,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,5
0,3,9,8,40,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50
0,6,9,18,10,15,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,55
0,27,3,10,35,8,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,15
0,4,3,14,45,13,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,30
0,3,9,21,0,18,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,40
2,6,6,12,30,5,50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,40
1,3,12,19,25,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,22,25
1,3,9,17,5,12,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
1,24,3,14,35,14,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0
1,4,3,20,20,15,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,15
0,6,1,22,0,18,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5
2,15,5,1,30,15,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,25
1,27,5,13,15,8,45,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4,30
1,24,6,4,25,18,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,10
1,18,5,1,30,20,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,5
0,4,9,9,40,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,40
0,6,1,14,20,11,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,50
1,15,5,22,30,16,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,20
2,6,9,4,25,6,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,40
1,4,1,23,15,19,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,40
1,4,1,9,25,20,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,45
1,24,6,19,15,7,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,45
1,4,1,8,15,21,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,5
2,15,5,8,55,16,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,10
1,3,6,15,30,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,30
1,6,6,20,20,7,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,13,10
2,15,5,19,15,18,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,30
1,24,6,11,20,6,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5,15
1,24,5,18,0,20,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,35
2,3,9,4,25,5,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,45
2,6,1,12,35,19,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17,5
1,27,3,4,25,2,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,10
2,27,3,19,45,19,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,35
0,15,5,23,55,21,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,50
1,6,12,9,25,12,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,55
1,6,6,1,30,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,30
0,15,3,8,55,6,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45
2,6,9,4,25,19,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,55
1,6,6,4,25,13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,25
0,6,9,0,50,22,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,35
1,15,4,19,0,11,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,30
1,6,12,3,35,21,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,45
0,15,5,4,20,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,25
0,6,9,0,5,21,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,55
2,24,3,5,35,9,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,10
1,27,5,19,15,11,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,45
1,27,3,1,35,17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,35
1,24,6,21,0,12,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,10
1,21,3,1,35,18,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,20
2,3,9,21,20,11,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,25
0,4,3,9,30,6,55,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,35
1,6,12,9,5,7,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,25,55
0,18,3,17,55,15,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,35
1,5,1,10,55,9,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,20
2,15,6,9,25,7,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,20
1,3,1,12,25,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,25
1,3,6,16,50,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,23,50
1,6,3,16,10,9,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,25
1,21,3,18,50,6,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,10
1,4,1,16,20,18,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,25
2,5,9,19,15,20,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,23,0
0,15,6,4,15,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,45
1,27,5,4,25,17,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,55
0,6,3,22,50,19,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
0,15,6,22,50,19,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
1,6,6,21,50,9,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,25
2,6,6,7,25,6,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,55
1,3,12,10,45,18,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,50
0,4,3,19,45,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,45
1,3,3,18,50,8,55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,55
0,5,12,15,25,13,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,30
2,27,6,4,25,23,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,29,20
1,21,3,19,15,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,15
1,21,5,19,15,11,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,50
2,3,9,7,40,5,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,25,45
1,24,6,4,25,17,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,55
1,21,4,12,55,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,55
1,3,6,23,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
0,5,6,20,45,19,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,15
1,21,5,1,30,12,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,40
1,6,9,19,15,21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,15
1,6,6,18,15,18,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,20
1,6,12,12,10,7,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,35
0,6,6,9,20,7,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,15
1,3,6,4,25,13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,25
1,18,5,14,25,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,25
0,15,5,22,0,18,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5
1,3,3,12,15,8,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
2,5,9,19,15,22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,15
1,27,5,22,30,7,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,20
0,6,1,0,15,21,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
2,21,5,7,40,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,40
1,3,6,4,25,11,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16,55
0,3,9,8,50,5,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,15
1,5,1,4,40,16,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,10
1,21,5,7,10,16,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,25
1,24,5,12,0,18,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,5
1,27,3,4,25,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,25
2,21,3,18,50,18,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,30
0,6,1,18,25,15,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,45
1,27,5,1,30,11,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,0
1,5,1,4,40,8,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,15
1,18,5,4,35,23,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,5
2,6,9,7,40,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,40
0,15,4,8,35,5,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,40
0,15,3,1,10,22,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50
1,21,5,12,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0
1,6,3,21,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0
1,4,1,23,35,16,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,5
0,24,3,11,30,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,30
1,6,1,12,35,21,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,45
0,6,1,13,55,11,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,15
1,27,6,19,15,11,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,50
2,21,5,18,30,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,30
1,3,9,7,40,21,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,0
1,24,5,4,40,21,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,30
0,6,3,7,15,4,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,35
1,24,5,12,0,21,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,50
1,15,3,21,25,8,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,10
0,24,5,19,40,17,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,30
1,24,3,19,50,15,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,40
2,24,3,5,35,9,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,10
0,24,5,8,35,5,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,40
1,27,5,22,30,9,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,45
1,3,9,9,30,8,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,35
1,27,5,12,35,21,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,45
1,3,3,22,15,16,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,30
1,3,3,16,10,7,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5
2,3,6,21,20,7,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,15
1,27,5,4,25,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,25
1,3,9,19,45,7,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,15
2,18,5,9,25,13,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,10
0,5,3,7,55,6,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,30
0,4,6,8,55,6,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,45
1,24,3,20,10,14,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,40
1,5,1,23,15,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,15
2,27,6,12,35,6,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,29,50
2,21,5,12,35,23,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,30
2,27,5,12,35,5,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,5
1,3,6,8,15,20,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,40
0,15,5,16,45,14,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,30
1,21,5,21,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,0
2,5,1,23,30,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,20
1,5,12,12,0,18,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,5
2,3,9,19,15,5,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,20
1,15,5,21,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,0
2,6,3,7,40,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19,40
0,6,6,7,15,5,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,30
1,3,9,21,35,16,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,45
1,24,5,4,40,18,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,45
1,4,1,20,45,6,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,15
0,27,5,18,25,16,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,30
1,4,1,22,35,16,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5
2,21,5,5,25,9,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0
1,3,6,19,10,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,10
1,5,9,4,40,6,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,10
0,18,4,18,10,15,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,55
0,3,3,20,0,17,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,45
1,27,6,12,35,2,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,20
1,24,3,11,5,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,5
1,3,1,7,40,16,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,45
1,6,1,1,30,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,30
2,6,1,4,25,20,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,25
1,15,6,1,30,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,30
1,6,3,19,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,0
1,6,12,20,25,20,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,55
2,5,9,8,55,14,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,25
2,24,6,4,25,5,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,55
1,6,3,22,30,14,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,10
0,6,9,20,35,19,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,30
1,18,3,15,15,8,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,20
2,6,6,1,20,9,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,55
1,15,6,12,35,20,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,40
1,5,9,1,30,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,30
0,6,9,10,15,7,55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,20
2,5,6,4,25,5,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,55
0,6,9,8,55,6,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,45
1,3,6,19,15,11,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,45
0,18,6,21,10,18,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,5
1,21,5,8,15,21,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,5
2,21,3,18,50,19,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,23,35
1,24,3,9,0,11,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,20
2,6,1,19,0,5,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,30
1,15,3,13,15,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,15
1,6,12,18,15,16,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,45
1,4,9,20,20,15,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,15
